TransactionID,TransactionDate,StoreID,ProductID,CustomerID,Channel,Quantity,UnitPrice,GrossSales,DiscountAmount,NetSales,COGS,GrossMargin,PaymentMethod
T0048798,12-02-2024,S016,P0086,C01690,In-Store,1,6.41,6.41,1.22,5.19,3.9,1.29,Cash
T0048799,04-08-2025,S011,P0097,,In-Store,4,1.68,6.72,0,6.72,3.88,2.84,Cash
T0048800,10-01-2025,S010,P0112,C04170,In-Store,1,6.77,6.77,0.88,5.89,3.94,1.95,UPI
T0048801,16-05-2025,S008,P0042,C04086,In-Store,4,3.84,15.36,0.31,15.05,9.08,5.97,Card
T0048802,14-08-2024,S019,P0082,C01623,In-Store,3,6.85,20.55,0,20.55,16.38,4.17,Card
T0048803,25-02-2025,S017,P0156,C01949,In-Store,1,23.24,23.24,0,23.24,14.66,8.58,UPI
T0048804,03-05-2025,S030,P0095,C03294,In-Store,2,3.74,7.48,0,7.48,4.4,3.08,Cash
T0048805,25-03-2024,S013,P0147,C02998,In-Store,6,5.41,32.46,0,32.46,18.9,13.56,Card
T0048806,27-07-2024,S028,P0045,C00746,Online,6,5.82,34.92,5.24,29.68,21.54,8.14,Card
T0048807,31-01-2025,S014,P0109,C03947,In-Store,3,3.82,11.46,0,11.46,7.26,4.2,Card
T0048808,26-02-2025,S007,P0164,C04258,In-Store,1,59.99,59.99,0,59.99,37.83,22.16,Card
T0048809,06-01-2025,S001,P0095,C00381,Online,1,3.74,3.74,0,3.74,2.2,1.54,Card
T0048810,07-02-2025,S001,P0121,C02090,In-Store,6,7.83,46.98,0,46.98,27.18,19.8,UPI
T0048811,18-01-2025,S004,P0052,C00834,In-Store,6,6.25,37.5,0,37.5,21.66,15.84,UPI
T0048812,16-08-2024,S003,P0022,C04875,In-Store,3,7.12,21.36,0,21.36,13.05,8.31,Cash
T0048813,06-12-2024,S030,P0098,,In-Store,2,4.68,9.36,0,9.36,7.34,2.02,Card
T0048814,09-10-2024,S029,P0034,C02614,In-Store,6,3.17,19.02,1.9,17.12,14.04,3.08,Card
T0048815,06-03-2025,S011,P0127,C02328,In-Store,5,2.36,11.8,0,11.8,7.4,4.4,Cash
T0048816,25-02-2025,S030,P0126,C01615,Online,1,3.27,3.27,0,3.27,1.83,1.44,Card
T0048817,08-05-2025,S011,P0138,C01757,In-Store,3,1.34,4.02,0,4.02,2.94,1.08,UPI
T0048818,18-10-2025,S024,P0096,C00433,In-Store,3,5.91,17.73,0,17.73,13.92,3.81,Cash
T0048819,02-04-2025,S014,P0092,C03633,In-Store,1,7.4,7.4,1.7,5.7,4.38,1.32,UPI
T0048820,10-11-2024,S004,P0159,C04838,In-Store,2,59.48,118.96,0,118.96,81.38,37.58,Card
T0048821,21-04-2024,S025,P0022,C04482,In-Store,4,7.12,28.48,0,28.48,17.4,11.08,Card
T0048822,18-08-2025,S005,P0057,C02017,In-Store,5,7.25,36.25,0,36.25,24.7,11.55,Cash
T0048823,26-07-2025,S024,P0034,C03027,In-Store,4,3.17,12.68,0,12.68,9.36,3.32,Card
T0048824,12-03-2024,S022,P0128,C01666,In-Store,4,1.84,7.36,0,7.36,4.84,2.52,Card
T0048825,28-04-2024,S010,P0168,C03539,In-Store,2,44.06,88.12,0,88.12,65.74,22.38,Card
T0048826,28-09-2024,S011,P0016,C02115,Online,3,3.81,11.43,2.17,9.26,7.77,1.49,Card
T0048827,05-07-2024,S007,P0100,C02795,In-Store,3,5.43,16.29,0,16.29,9.72,6.57,Cash
T0048828,22-04-2024,S002,P0073,C03405,In-Store,2,4.37,8.74,0,8.74,6.52,2.22,Cash
T0048829,21-03-2025,S015,P0001,C04971,Online,5,7.44,37.2,0,37.2,24.35,12.85,Card
T0048830,25-08-2025,S010,P0150,C02905,Online,2,3.73,7.46,0,7.46,4.38,3.08,UPI
T0048831,17-05-2025,S005,P0073,C04863,In-Store,1,4.37,4.37,0,4.37,3.26,1.11,Cash
T0048832,02-12-2024,S030,P0117,C03222,In-Store,3,4.48,13.44,0,13.44,8.31,5.13,Card
T0048833,26-01-2024,S016,P0166,C00335,In-Store,2,45.88,91.76,0,91.76,68.72,23.04,Card
T0048834,23-11-2024,S029,P0001,C03725,In-Store,5,7.44,37.2,6.7,30.5,24.35,6.15,Card
T0048835,21-09-2024,S013,P0180,C02819,In-Store,1,48.07,48.07,0,48.07,27.46,20.61,Card
T0048836,17-08-2025,S026,P0093,C02533,In-Store,1,7.9,7.9,0,7.9,5.89,2.01,UPI
T0048837,02-10-2025,S005,P0087,C02159,Online,2,3.6,7.2,0.86,6.34,4.36,1.98,Card
T0048838,05-10-2024,S018,P0018,,In-Store,2,5.78,11.56,0,11.56,6.96,4.6,Card
T0048839,01-01-2024,S012,P0160,C03348,Online,2,32.57,65.14,0,65.14,40.86,24.28,Card
T0048840,08-05-2024,S022,P0023,C00252,In-Store,4,4.88,19.52,0,19.52,14,5.52,UPI
T0048841,17-10-2025,S018,P0115,C00731,In-Store,3,3.78,11.34,0,11.34,8.88,2.46,Cash
T0048842,21-01-2025,S015,P0164,C02757,In-Store,2,59.99,119.98,0,119.98,75.66,44.32,Card
T0048843,29-06-2024,S020,P0097,C03201,In-Store,3,1.68,5.04,0,5.04,2.91,2.13,Card
T0048844,10-04-2025,S006,P0096,,In-Store,1,5.91,5.91,0,5.91,4.64,1.27,UPI
T0048845,27-10-2025,S021,P0045,C00531,In-Store,2,5.82,11.64,0,11.64,7.18,4.46,Card
T0048846,01-08-2024,S004,P0165,,In-Store,2,46.17,92.34,0,92.34,72.54,19.8,Card
T0048847,24-01-2024,S005,P0161,C01138,In-Store,2,22,44,11,33,32.26,0.74,Cash
T0048848,04-08-2024,S008,P0076,C02646,In-Store,1,6.65,6.65,0,6.65,4.46,2.19,Card
T0048849,27-09-2025,S008,P0135,C02707,In-Store,6,5.42,32.52,0,32.52,18.48,14.04,Cash
T0048850,22-05-2024,S024,P0045,,In-Store,5,5.82,29.1,0,29.1,17.95,11.15,Cash
T0048851,03-05-2024,S028,P0148,C04382,In-Store,1,3.33,3.33,0,3.33,2.18,1.15,Cash
T0048852,04-06-2024,S002,P0083,,In-Store,2,7.73,15.46,0,15.46,8.7,6.76,Card
T0048853,30-05-2024,S006,P0002,C01553,In-Store,2,10.57,21.14,0,21.14,11.8,9.34,Card
T0048854,13-06-2024,S011,P0110,C03472,In-Store,2,5.68,11.36,0,11.36,8.88,2.48,Cash
T0048855,03-07-2025,S010,P0146,C04006,Online,4,1.9,7.6,0,7.6,4.96,2.64,Cash
T0048856,15-07-2024,S004,P0160,,In-Store,2,32.57,65.14,0,65.14,40.86,24.28,Card
T0048857,12-05-2024,S013,P0141,C01141,Online,5,2.78,13.9,0,13.9,8.85,5.05,UPI
T0048858,03-01-2024,S011,P0158,C03321,Online,1,15.39,15.39,0,15.39,9.95,5.44,Card
T0048859,21-03-2025,S010,P0104,C03611,In-Store,2,1.11,2.22,0,2.22,1.7,0.52,Card
T0048860,20-02-2025,S012,P0124,C02561,In-Store,3,7.17,21.51,0,21.51,12.54,8.97,Card
T0048861,06-03-2025,S009,P0131,C04238,In-Store,5,3.23,16.15,0,16.15,12.25,3.9,Card
T0048862,05-01-2025,S023,P0098,C01369,In-Store,1,4.68,4.68,0,4.68,3.67,1.01,Card
T0048863,03-03-2024,S030,P0129,C02620,In-Store,1,4.05,4.05,0,4.05,3.03,1.02,Card
T0048864,03-05-2024,S029,P0120,C02760,In-Store,1,1.72,1.72,0,1.72,1.23,0.49,Card
T0048865,28-07-2024,S003,P0045,C01880,In-Store,4,5.82,23.28,0,23.28,14.36,8.92,Cash
T0048866,25-07-2024,S003,P0160,C02450,In-Store,2,32.57,65.14,0,65.14,40.86,24.28,Card
T0048867,08-07-2024,S025,P0118,C00895,In-Store,3,1.87,5.61,0.73,4.88,3.48,1.4,Cash
T0048868,15-11-2024,S027,P0144,C04259,In-Store,1,2.1,2.1,0,2.1,1.34,0.76,Card
T0048869,23-08-2024,S002,P0051,C01666,In-Store,3,6.76,20.28,0,20.28,14.25,6.03,UPI
T0048870,20-02-2024,S024,P0124,,In-Store,6,7.17,43.02,0,43.02,25.08,17.94,Cash
T0048871,20-07-2025,S006,P0008,C04142,In-Store,2,8.37,16.74,0,16.74,13.38,3.36,Cash
T0048872,12-01-2025,S001,P0027,,In-Store,4,4.46,17.84,0,17.84,12.48,5.36,Cash
T0048873,18-09-2025,S029,P0104,C04505,Online,1,1.11,1.11,0,1.11,0.85,0.26,Cash
T0048874,22-02-2025,S027,P0112,C04506,Online,3,6.77,20.31,0,20.31,11.82,8.49,Card
T0048875,02-01-2025,S017,P0032,C01634,In-Store,3,2.81,8.43,0,8.43,6.42,2.01,UPI
T0048876,21-05-2024,S002,P0025,,In-Store,2,8.09,16.18,0,16.18,9.5,6.68,Card
T0048877,20-07-2024,S008,P0003,C02066,In-Store,4,7.23,28.92,0,28.92,19.44,9.48,Card
T0048878,04-07-2025,S007,P0073,C04369,In-Store,1,4.37,4.37,0.44,3.93,3.26,0.67,Card
T0048879,15-07-2024,S014,P0044,C03913,In-Store,4,7.73,30.92,0,30.92,21.12,9.8,Card
T0048880,29-06-2024,S021,P0161,C02234,In-Store,1,22,22,0,22,16.13,5.87,Card
T0048881,23-06-2024,S006,P0149,C03127,Online,2,5.59,11.18,0,11.18,8.32,2.86,Card
T0048882,15-06-2025,S030,P0101,C02886,In-Store,1,1.79,1.79,0,1.79,1.25,0.54,Cash
T0048883,31-01-2025,S008,P0129,C01474,In-Store,1,4.05,4.05,0,4.05,3.03,1.02,UPI
T0048884,26-10-2025,S014,P0013,C00194,In-Store,2,3.88,7.76,1.47,6.29,6.04,0.25,Cash
T0048885,27-11-2024,S002,P0142,C00823,In-Store,4,2.14,8.56,0,8.56,5.88,2.68,Card
T0048886,03-09-2025,S025,P0136,C04694,Online,4,5.45,21.8,0,21.8,13.24,8.56,UPI
T0048887,25-05-2025,S009,P0010,C01800,In-Store,4,2.12,8.48,1.87,6.61,5.28,1.33,Card
T0048888,23-12-2024,S025,P0169,C00061,Online,1,41.83,41.83,0,41.83,23.75,18.08,Card
T0048889,29-03-2025,S013,P0174,C02405,In-Store,2,28.98,57.96,5.8,52.16,35.6,16.56,Card
T0048890,24-02-2024,S018,P0141,C00989,In-Store,2,2.78,5.56,0.95,4.61,3.54,1.07,Cash
T0048891,23-07-2024,S022,P0077,C02662,In-Store,2,1.61,3.22,0,3.22,2.28,0.94,Card
T0048892,25-08-2024,S002,P0066,C04558,In-Store,2,7.75,15.5,0,15.5,9.52,5.98,Card
T0048893,23-05-2024,S025,P0114,C01132,In-Store,4,7.25,29,0,29,16.48,12.52,Card
T0048894,04-01-2025,S016,P0153,C03405,Online,2,21.64,43.28,0,43.28,33.04,10.24,Card
T0048895,19-12-2024,S021,P0154,C00720,In-Store,1,56.12,56.12,0,56.12,40.68,15.44,Cash
T0048896,12-06-2025,S027,P0160,C00964,Online,2,32.57,65.14,0,65.14,40.86,24.28,Cash
T0048897,09-03-2024,S014,P0057,C03939,In-Store,2,7.25,14.5,0,14.5,9.88,4.62,Cash
T0048898,21-07-2025,S002,P0120,C03841,In-Store,3,1.72,5.16,0,5.16,3.69,1.47,Cash
T0048899,23-04-2025,S019,P0056,C02966,In-Store,5,3.6,18,0,18,12.3,5.7,Card
T0048900,11-02-2024,S015,P0024,C01707,In-Store,4,11.73,46.92,9.85,37.07,37,0.07,Wallet
T0048901,06-08-2024,S010,P0015,C02393,Online,5,8.73,43.65,8.73,34.92,24.8,10.12,Cash
T0048902,21-03-2025,S030,P0175,,In-Store,2,54.26,108.52,23.87,84.65,72.46,12.19,Card
T0048903,11-10-2024,S026,P0154,C03652,Online,2,56.12,112.24,0,112.24,81.36,30.88,Cash
T0048904,30-05-2024,S020,P0049,C04335,Online,4,7.57,30.28,7.27,23.01,20.2,2.81,UPI
T0048905,12-06-2025,S006,P0114,,In-Store,1,7.25,7.25,1.74,5.51,4.12,1.39,Card
T0048906,06-03-2024,S028,P0083,C04152,Online,3,7.73,23.19,0,23.19,13.05,10.14,UPI
T0048907,10-04-2024,S013,P0121,C02574,In-Store,1,7.83,7.83,0,7.83,4.53,3.3,UPI
T0048908,27-09-2025,S012,P0124,C02377,In-Store,1,7.17,7.17,0,7.17,4.18,2.99,Card
T0048909,31-12-2024,S019,P0007,C00623,In-Store,3,2.45,7.35,0,7.35,4.05,3.3,Card
T0048910,25-01-2025,S021,P0163,C00066,In-Store,1,36.11,36.11,0,36.11,26.05,10.06,Card
T0048911,19-07-2025,S030,P0147,C00199,Online,3,5.41,16.23,0,16.23,9.45,6.78,Card
T0048912,14-10-2024,S013,P0179,C01552,In-Store,2,38.56,77.12,0,77.12,59.42,17.7,Cash
T0048913,07-01-2024,S013,P0124,C00242,In-Store,5,7.17,35.85,0,35.85,20.9,14.95,Card
T0048914,14-05-2024,S021,P0133,C03362,In-Store,2,7.37,14.74,2.95,11.79,8.1,3.69,UPI
T0048915,03-01-2024,S030,P0054,C02282,In-Store,5,2.18,10.9,1.64,9.26,7.1,2.16,Card
T0048916,19-06-2025,S003,P0041,C04994,Online,2,2.26,4.52,0,4.52,3.18,1.34,UPI
T0048917,04-03-2024,S023,P0152,C02258,In-Store,2,50.51,101.02,0,101.02,67.48,33.54,Card
T0048918,27-04-2024,S008,P0007,C02567,In-Store,3,2.45,7.35,1.1,6.25,4.05,2.2,Cash
T0048919,20-12-2024,S015,P0176,C01425,Online,1,46.51,46.51,0,46.51,34.66,11.85,Cash
T0048920,26-02-2024,S028,P0051,C02980,In-Store,1,6.76,6.76,0,6.76,4.75,2.01,UPI
T0048921,26-07-2024,S029,P0015,C01070,In-Store,2,8.73,17.46,0,17.46,9.92,7.54,Card
T0048922,26-07-2025,S003,P0060,C01234,Online,4,4.91,19.64,0,19.64,11,8.64,UPI
T0048923,30-05-2024,S022,P0102,,In-Store,4,3.56,14.24,0,14.24,8.24,6,Card
T0048924,17-12-2024,S005,P0110,C02338,In-Store,2,5.68,11.36,0,11.36,8.88,2.48,Cash
T0048925,12-08-2024,S024,P0074,C00302,Online,2,5.99,11.98,0,11.98,7.42,4.56,Card
T0048926,31-05-2024,S016,P0079,C04068,In-Store,1,6.62,6.62,0,6.62,5.21,1.41,Cash
T0048927,20-01-2025,S029,P0163,C04267,Online,1,36.11,36.11,0,36.11,26.05,10.06,Cash
T0048928,10-03-2024,S002,P0101,C01928,In-Store,2,1.79,3.58,0,3.58,2.5,1.08,Cash
T0048929,22-10-2024,S009,P0100,C01539,In-Store,2,5.43,10.86,1.95,8.91,6.48,2.43,Card
T0048930,03-06-2024,S022,P0159,C02573,In-Store,1,59.48,59.48,15.46,44.02,40.69,3.33,Card
T0048931,15-05-2024,S027,P0062,C02419,In-Store,1,4.82,4.82,0,4.82,2.99,1.83,Card
T0048932,12-12-2024,S029,P0064,C02453,Online,1,6.83,6.83,0.48,6.35,4.16,2.19,Card
T0048933,14-02-2025,S028,P0082,C01679,In-Store,2,6.85,13.7,0,13.7,10.92,2.78,Card
T0048934,05-10-2024,S002,P0068,C00469,Online,2,6.08,12.16,2.31,9.85,6.9,2.95,UPI
T0048935,27-12-2024,S003,P0156,C04151,In-Store,2,23.24,46.48,0,46.48,29.32,17.16,UPI
T0048936,05-10-2024,S029,P0050,C02607,In-Store,3,1.33,3.99,0,3.99,2.58,1.41,Card
T0048937,27-03-2025,S017,P0165,C00508,In-Store,2,46.17,92.34,0,92.34,72.54,19.8,UPI
T0048938,13-04-2025,S011,P0002,C01285,In-Store,5,10.57,52.85,0,52.85,29.5,23.35,Cash
T0048939,30-07-2024,S016,P0064,C01508,In-Store,2,6.83,13.66,0,13.66,8.32,5.34,Card
T0048940,21-01-2024,S007,P0070,C04327,In-Store,1,1.04,1.04,0.19,0.85,0.7,0.15,Card
T0048941,09-08-2025,S006,P0002,C03693,In-Store,1,10.57,10.57,0,10.57,5.9,4.67,UPI
T0048942,25-01-2025,S021,P0176,C00248,In-Store,2,46.51,93.02,0,93.02,69.32,23.7,Card
T0048943,06-06-2025,S017,P0169,,In-Store,1,41.83,41.83,3.35,38.48,23.75,14.73,Card
T0048944,29-10-2025,S010,P0012,C03609,In-Store,5,4.43,22.15,0,22.15,12.8,9.35,Cash
T0048945,09-06-2024,S001,P0059,C01136,Online,3,5.72,17.16,0,17.16,10.14,7.02,Cash
T0048946,16-07-2024,S019,P0111,C01544,In-Store,3,4.81,14.43,0,14.43,11.55,2.88,Card
T0048947,25-04-2025,S026,P0121,C03710,In-Store,2,7.83,15.66,0,15.66,9.06,6.6,Card
T0048948,22-04-2025,S025,P0151,C00780,In-Store,2,55.81,111.62,0,111.62,84.32,27.3,Cash
T0048949,30-11-2024,S019,P0041,C03216,In-Store,1,2.26,2.26,0,2.26,1.59,0.67,Cash
T0048950,09-10-2024,S026,P0090,C03668,Online,2,7.59,15.18,0,15.18,9.92,5.26,Card
T0048951,09-12-2024,S020,P0053,C02471,In-Store,2,1.95,3.9,0.31,3.59,2.6,0.99,UPI
T0048952,15-12-2024,S009,P0109,C01415,In-Store,2,3.82,7.64,0,7.64,4.84,2.8,Cash
T0048953,29-04-2025,S012,P0161,C03453,In-Store,1,22,22,2.64,19.36,16.13,3.23,Card
T0048954,28-09-2025,S001,P0057,C01735,Online,1,7.25,7.25,0.65,6.6,4.94,1.66,Cash
T0048955,30-08-2025,S021,P0043,,In-Store,5,2.42,12.1,3.39,8.71,9.45,-0.74,Card
T0048956,11-03-2025,S019,P0095,C01919,Online,4,3.74,14.96,0,14.96,8.8,6.16,Cash
T0048957,04-09-2025,S011,P0083,C02158,In-Store,2,7.73,15.46,2.63,12.83,8.7,4.13,Cash
T0048958,12-08-2025,S012,P0141,C02612,Online,1,2.78,2.78,0,2.78,1.77,1.01,Cash
T0048959,25-05-2025,S022,P0097,C03392,In-Store,2,1.68,3.36,0,3.36,1.94,1.42,Cash
T0048960,19-04-2025,S026,P0108,C02842,In-Store,4,5.25,21,0,21,13.24,7.76,UPI
T0048961,07-03-2024,S018,P0174,C01645,In-Store,2,28.98,57.96,0,57.96,35.6,22.36,Card
T0048962,22-08-2025,S023,P0060,C01435,In-Store,4,4.91,19.64,0,19.64,11,8.64,Card
T0048963,06-02-2025,S017,P0145,C02742,Online,6,2.73,16.38,0,16.38,12.66,3.72,UPI
T0048964,30-01-2025,S024,P0030,C01769,Online,2,9.85,19.7,0,19.7,11.56,8.14,Card
T0048965,01-05-2025,S019,P0026,C03821,In-Store,5,8.37,41.85,0,41.85,31,10.85,Cash
T0048966,06-04-2024,S020,P0104,C03573,In-Store,2,1.11,2.22,0.04,2.18,1.7,0.48,Cash
T0048967,04-01-2024,S028,P0014,C02774,In-Store,5,4.77,23.85,0,23.85,13.85,10,UPI
T0048968,06-06-2025,S010,P0128,C04240,In-Store,2,1.84,3.68,0,3.68,2.42,1.26,Card
T0048969,23-10-2024,S004,P0052,C04792,In-Store,4,6.25,25,0,25,14.44,10.56,Card
T0048970,14-10-2025,S025,P0129,C01792,Online,5,4.05,20.25,3.64,16.61,15.15,1.46,Card
T0048971,16-04-2024,S008,P0139,C00033,In-Store,6,2.82,16.92,1.69,15.23,10.98,4.25,UPI
T0048972,11-05-2024,S001,P0050,C02830,In-Store,1,1.33,1.33,0,1.33,0.86,0.47,Card
T0048973,17-06-2024,S020,P0175,C01525,Online,2,54.26,108.52,0,108.52,72.46,36.06,Card
T0048974,31-01-2025,S013,P0116,C02454,In-Store,4,1.11,4.44,0,4.44,2.6,1.84,Card
T0048975,09-11-2024,S010,P0075,C02808,Online,2,6.38,12.76,0,12.76,7.02,5.74,Cash
T0048976,08-05-2024,S023,P0134,C00681,In-Store,1,5.14,5.14,0.57,4.57,3.5,1.07,UPI
T0048977,27-10-2025,S005,P0070,C03601,In-Store,1,1.04,1.04,0,1.04,0.7,0.34,Card
T0048978,13-10-2025,S009,P0122,C03273,Online,3,3.68,11.04,0,11.04,8.01,3.03,UPI
T0048979,12-03-2024,S028,P0098,C00605,In-Store,2,4.68,9.36,0,9.36,7.34,2.02,Cash
T0048980,08-07-2024,S013,P0115,C01668,In-Store,1,3.78,3.78,0.49,3.29,2.96,0.33,Wallet
T0048981,09-09-2024,S023,P0046,C02729,In-Store,2,1.74,3.48,0.21,3.27,2.04,1.23,UPI
T0048982,08-03-2024,S012,P0017,C04613,Online,3,9.37,28.11,0,28.11,16.59,11.52,Cash
T0048983,24-06-2024,S007,P0014,C04313,In-Store,5,4.77,23.85,0,23.85,13.85,10,Card
T0048984,31-05-2025,S022,P0040,C02348,In-Store,4,3.29,13.16,0,13.16,10.16,3,Card
T0048985,23-11-2024,S005,P0025,C02920,In-Store,5,8.09,40.45,8.49,31.96,23.75,8.21,Wallet
T0048986,03-06-2024,S022,P0077,C02746,Online,3,1.61,4.83,0,4.83,3.42,1.41,UPI
T0048987,09-04-2024,S029,P0145,,In-Store,5,2.73,13.65,2.59,11.06,10.55,0.51,Card
T0048988,07-12-2024,S005,P0030,C03765,In-Store,2,9.85,19.7,0,19.7,11.56,8.14,Card
T0048989,11-02-2024,S013,P0159,C04020,In-Store,1,59.48,59.48,0,59.48,40.69,18.79,Cash
T0048990,16-03-2024,S001,P0025,C04608,In-Store,3,8.09,24.27,0,24.27,14.25,10.02,Card
T0048991,23-04-2025,S028,P0170,C04017,Online,2,13.34,26.68,0,26.68,15.8,10.88,UPI
T0048992,22-11-2024,S025,P0133,C00026,Online,2,7.37,14.74,0,14.74,8.1,6.64,Cash
T0048993,07-09-2024,S008,P0039,C04353,Online,2,2.19,4.38,0.92,3.46,2.8,0.66,Card
T0048994,05-06-2025,S028,P0142,C03673,In-Store,5,2.14,10.7,0,10.7,7.35,3.35,Card
T0048995,29-01-2024,S012,P0150,C04390,In-Store,4,3.73,14.92,0,14.92,8.76,6.16,Cash
T0048996,30-05-2024,S009,P0008,,In-Store,1,8.37,8.37,0,8.37,6.69,1.68,UPI
T0048997,02-03-2024,S028,P0145,C01039,In-Store,5,2.73,13.65,0,13.65,10.55,3.1,Card
T0048998,28-03-2025,S027,P0011,C00010,In-Store,4,4.42,17.68,0,17.68,9.76,7.92,UPI
T0048999,08-05-2025,S027,P0117,C02565,In-Store,1,4.48,4.48,0.4,4.08,2.77,1.31,UPI
T0049000,07-09-2025,S027,P0168,C02203,In-Store,1,44.06,44.06,0,44.06,32.87,11.19,Card
T0049001,22-07-2024,S003,P0042,C01570,In-Store,4,3.84,15.36,0,15.36,9.08,6.28,Card
T0049002,20-09-2025,S029,P0017,,In-Store,5,9.37,46.85,0,46.85,27.65,19.2,Card
T0049003,19-12-2024,S021,P0160,C03206,In-Store,1,32.57,32.57,4.23,28.34,20.43,7.91,Cash
T0049004,07-04-2025,S010,P0136,C04954,In-Store,6,5.45,32.7,0,32.7,19.86,12.84,UPI
T0049005,03-09-2024,S027,P0156,C02336,Online,1,23.24,23.24,0,23.24,14.66,8.58,Card
T0049006,03-10-2025,S015,P0017,C02458,In-Store,5,9.37,46.85,0,46.85,27.65,19.2,Card
T0049007,24-08-2024,S002,P0164,C00299,In-Store,2,59.99,119.98,0,119.98,75.66,44.32,Card
T0049008,12-07-2024,S015,P0152,C04038,In-Store,2,50.51,101.02,20.2,80.82,67.48,13.34,Card
T0049009,05-03-2024,S026,P0047,C02137,In-Store,5,1.33,6.65,0,6.65,5.25,1.4,Card
T0049010,15-01-2024,S014,P0095,C03744,In-Store,2,3.74,7.48,0,7.48,4.4,3.08,Card
T0049011,08-01-2024,S017,P0085,C04658,In-Store,2,5.24,10.48,0,10.48,6.68,3.8,UPI
T0049012,25-10-2024,S001,P0002,C04916,In-Store,5,10.57,52.85,0,52.85,29.5,23.35,Card
T0049013,27-09-2025,S008,P0090,C02208,In-Store,1,7.59,7.59,0,7.59,4.96,2.63,Cash
T0049014,20-03-2024,S020,P0127,C02994,In-Store,1,2.36,2.36,0,2.36,1.48,0.88,Card
T0049015,06-03-2025,S029,P0113,C01052,In-Store,3,4.02,12.06,0,12.06,8.31,3.75,Card
T0049016,25-12-2024,S014,P0021,C01873,Online,5,2.02,10.1,1.31,8.79,6,2.79,UPI
T0049017,14-05-2025,S001,P0036,C03924,In-Store,3,3.3,9.9,0,9.9,5.52,4.38,Card
T0049018,09-10-2025,S027,P0161,C04530,In-Store,2,22,44,0,44,32.26,11.74,Card
T0049019,27-03-2024,S005,P0080,C01276,Online,3,6.18,18.54,0,18.54,14.37,4.17,Card
T0049020,02-02-2024,S004,P0005,C01593,In-Store,1,10.45,10.45,0,10.45,6.19,4.26,Card
T0049021,04-08-2024,S014,P0037,,In-Store,2,5.08,10.16,0,10.16,7.18,2.98,Card
T0049022,29-01-2025,S004,P0053,C01554,In-Store,5,1.95,9.75,0,9.75,6.5,3.25,UPI
T0049023,15-08-2025,S014,P0080,C02875,In-Store,1,6.18,6.18,0.56,5.62,4.79,0.83,Cash
T0049024,20-08-2024,S004,P0011,C03857,In-Store,1,4.42,4.42,0,4.42,2.44,1.98,UPI
T0049025,19-12-2024,S028,P0164,C01056,In-Store,2,59.99,119.98,0,119.98,75.66,44.32,UPI
T0049026,21-10-2025,S018,P0014,C04498,In-Store,3,4.77,14.31,0,14.31,8.31,6,Cash
T0049027,23-03-2025,S009,P0130,C03695,In-Store,1,4.61,4.61,0,4.61,3.5,1.11,UPI
T0049028,31-08-2025,S001,P0100,C01125,In-Store,3,5.43,16.29,0,16.29,9.72,6.57,Cash
T0049029,18-09-2025,S009,P0051,,In-Store,3,6.76,20.28,0,20.28,14.25,6.03,Card
T0049030,09-01-2024,S006,P0040,C03321,In-Store,4,3.29,13.16,0,13.16,10.16,3,UPI
T0049031,17-03-2025,S021,P0038,C01190,Online,1,7.9,7.9,0.55,7.35,4.57,2.78,Cash
T0049032,20-11-2024,S024,P0142,C01184,In-Store,2,2.14,4.28,0,4.28,2.94,1.34,Card
T0049033,21-04-2024,S010,P0128,C01655,In-Store,6,1.84,11.04,0,11.04,7.26,3.78,Card
T0049034,01-09-2025,S015,P0097,C03074,In-Store,3,1.68,5.04,0,5.04,2.91,2.13,Cash
T0049035,02-07-2024,S016,P0099,C03575,Online,3,3.58,10.74,0,10.74,7.17,3.57,Cash
T0049036,01-09-2025,S007,P0085,,In-Store,3,5.24,15.72,0.31,15.41,10.02,5.39,Card
T0049037,14-01-2024,S023,P0093,C02631,In-Store,4,7.9,31.6,8.85,22.75,23.56,-0.81,Cash
T0049038,14-11-2024,S004,P0021,C00960,In-Store,4,2.02,8.08,0,8.08,4.8,3.28,UPI
T0049039,27-02-2025,S011,P0010,,In-Store,1,2.12,2.12,0,2.12,1.32,0.8,Card
T0049040,05-08-2024,S001,P0079,C00422,In-Store,3,6.62,19.86,5.96,13.9,15.63,-1.73,Card
T0049041,07-01-2025,S001,P0180,C02038,In-Store,2,48.07,96.14,0,96.14,54.92,41.22,Card
T0049042,17-10-2024,S007,P0148,C04978,In-Store,2,3.33,6.66,0,6.66,4.36,2.3,Card
T0049043,22-08-2025,S003,P0031,C00612,Online,1,4.37,4.37,0.74,3.63,2.75,0.88,Card
T0049044,13-11-2024,S022,P0150,C04109,In-Store,4,3.73,14.92,0,14.92,8.76,6.16,Card
T0049045,01-07-2025,S001,P0082,C00565,In-Store,2,6.85,13.7,0,13.7,10.92,2.78,Cash
T0049046,07-02-2025,S011,P0179,C00241,In-Store,1,38.56,38.56,6.17,32.39,29.71,2.68,UPI
T0049047,20-03-2025,S011,P0125,C03646,In-Store,4,6.01,24.04,0,24.04,18.24,5.8,Card
T0049048,16-10-2024,S021,P0134,C01716,Online,5,5.14,25.7,7.71,17.99,17.5,0.49,UPI
T0049049,14-06-2024,S004,P0028,,In-Store,3,5.9,17.7,0,17.7,12.66,5.04,Card
T0049050,20-04-2025,S001,P0090,C02341,In-Store,2,7.59,15.18,0,15.18,9.92,5.26,Cash
