CustomerID,Gender,AgeGroup,LoyaltyTier,Region,City,SignupDate
C04249,M,45-54,Silver,South,Bengaluru,12-06-2022
C04250,M,35-44,Bronze,South,Hyderabad,18-03-2025
C04251,M,35-44,Silver,North,Lucknow,02-02-2025
C04252,M,55-64,Guest,North,Delhi,05-09-2023
C04253,Other,55-64,Platinum,Central,Raipur,16-08-2022
C04254,F,18-24,Silver,North,Jaipur,18-07-2024
C04255,M,35-44,Silver,South,Bengaluru,17-06-2023
C04256,M,35-44,Silver,Central,Bhopal,25-01-2021
C04257,M,65+,Silver,North,Jaipur,27-02-2023
C04258,M,45-54,Silver,South,Kochi,04-04-2022
C04259,F,35-44,Gold,Central,Bhopal,23-01-2021
C04260,F,25-34,Silver,South,Hyderabad,17-04-2020
C04261,F,65+,Gold,South,Hyderabad,31-05-2020
C04262,M,25-34,Gold,East,Kolkata,19-11-2024
C04263,F,35-44,Bronze,East,Guwahati,14-11-2023
C04264,M,18-24,Bronze,Central,Nagpur,14-12-2024
C04265,M,25-34,Gold,East,Guwahati,28-01-2022
C04266,M,25-34,Gold,South,Bengaluru,16-04-2023
C04267,M,65+,Silver,South,Kochi,04-05-2022
C04268,M,45-54,Silver,Central,Bhopal,25-05-2023
C04269,M,45-54,Silver,West,Ahmedabad,13-09-2022
C04270,F,18-24,Gold,South,Kochi,15-02-2024
C04271,F,45-54,Silver,Central,Nagpur,03-11-2021
C04272,M,35-44,Gold,West,Pune,14-06-2021
C04273,M,45-54,Silver,West,Mumbai,21-01-2021
C04274,M,45-54,Platinum,Central,Nagpur,14-06-2021
C04275,F,35-44,Gold,North,Chandigarh,06-01-2021
C04276,F,18-24,Bronze,South,Chennai,05-09-2025
C04277,F,35-44,Silver,West,Ahmedabad,27-08-2022
C04278,M,35-44,Guest,Central,Raipur,14-09-2024
C04279,M,45-54,Gold,East,Kolkata,02-08-2020
C04280,F,25-34,Bronze,West,Pune,03-02-2021
C04281,F,45-54,Bronze,West,Pune,01-06-2024
C04282,F,45-54,Platinum,Central,Nagpur,24-10-2022
C04283,F,18-24,Gold,Central,Raipur,23-09-2020
C04284,M,18-24,Bronze,Central,Bhopal,22-03-2024
C04285,F,45-54,Silver,North,Jaipur,01-09-2025
C04286,M,35-44,Bronze,South,Chennai,22-06-2025
C04287,F,45-54,Bronze,West,Pune,19-07-2023
C04288,F,25-34,Bronze,Central,Bhopal,03-10-2021
C04289,M,45-54,Bronze,East,Guwahati,23-04-2024
C04290,M,25-34,Bronze,Central,Bhopal,27-08-2022
C04291,M,25-34,Gold,West,Mumbai,13-08-2020
C04292,F,55-64,Gold,West,Surat,25-10-2020
C04293,M,55-64,Silver,North,Chandigarh,12-06-2024
C04294,F,35-44,Gold,West,Mumbai,12-12-2024
C04295,M,65+,Silver,West,Mumbai,02-08-2023
C04296,F,65+,Bronze,West,Ahmedabad,22-03-2023
C04297,F,45-54,Bronze,North,Chandigarh,07-02-2024
C04298,M,45-54,Bronze,South,Kochi,13-10-2022
C04299,M,45-54,Silver,Central,Indore,09-07-2024
C04300,F,45-54,Silver,South,Kochi,23-04-2020
C04301,M,18-24,Silver,South,Bengaluru,12-03-2020
C04302,F,55-64,Gold,West,Mumbai,27-05-2024
C04303,M,45-54,Bronze,Central,Nagpur,30-04-2024
C04304,M,25-34,Bronze,North,Chandigarh,01-03-2021
C04305,M,55-64,Gold,South,Bengaluru,09-05-2021
C04306,M,45-54,Bronze,West,Ahmedabad,06-08-2024
C04307,M,18-24,Silver,South,Bengaluru,31-07-2022
C04308,M,25-34,Gold,West,Ahmedabad,23-11-2020
C04309,M,45-54,Silver,West,Ahmedabad,14-06-2021
C04310,M,35-44,Bronze,Central,Indore,25-05-2023
C04311,F,25-34,Gold,West,Ahmedabad,21-06-2024
C04312,M,18-24,Platinum,East,Guwahati,27-06-2020
C04313,M,35-44,Bronze,South,Chennai,11-01-2020
C04314,M,55-64,Silver,East,Guwahati,09-06-2025
C04315,M,65+,Bronze,North,Chandigarh,20-03-2020
C04316,F,25-34,Bronze,South,Hyderabad,25-07-2022
C04317,M,25-34,Bronze,North,Chandigarh,16-12-2021
C04318,M,25-34,Bronze,Central,Bhopal,31-03-2022
C04319,F,35-44,Silver,Central,Nagpur,14-10-2022
C04320,F,18-24,Bronze,Central,Indore,09-11-2024
C04321,M,65+,Bronze,West,Surat,15-06-2020
C04322,F,18-24,Gold,Central,Nagpur,05-01-2022
C04323,M,35-44,Bronze,North,Jaipur,21-07-2021
C04324,F,65+,Bronze,North,Chandigarh,10-05-2020
C04325,M,35-44,Silver,North,Lucknow,17-05-2025
C04326,M,35-44,Gold,North,Delhi,05-09-2020
C04327,F,35-44,Silver,West,Mumbai,20-03-2025
C04328,M,45-54,Bronze,Central,Bhopal,21-04-2024
C04329,M,35-44,Silver,Central,Nagpur,19-07-2023
C04330,F,45-54,Guest,East,Bhubaneswar,25-03-2021
C04331,F,45-54,Silver,South,Hyderabad,12-12-2021
C04332,M,45-54,Bronze,Central,Nagpur,23-11-2020
C04333,M,35-44,Guest,North,Delhi,11-05-2020
C04334,M,65+,Bronze,North,Lucknow,13-07-2021
C04335,F,25-34,Bronze,West,Pune,31-08-2020
C04336,M,35-44,Silver,East,Kolkata,06-05-2021
C04337,F,25-34,Bronze,South,Hyderabad,17-08-2022
C04338,M,45-54,Silver,North,Delhi,08-05-2020
C04339,M,65+,Silver,West,Ahmedabad,21-09-2025
C04340,F,45-54,Bronze,Central,Raipur,12-01-2020
C04341,F,25-34,Guest,Central,Indore,07-11-2023
C04342,F,55-64,Bronze,East,Patna,23-04-2025
C04343,M,18-24,Bronze,North,Jaipur,27-11-2024
C04344,F,45-54,Bronze,South,Chennai,04-09-2023
C04345,M,35-44,Bronze,Central,Indore,21-07-2023
C04346,M,18-24,Gold,South,Chennai,08-12-2020
C04347,F,18-24,Silver,South,Hyderabad,15-04-2020
C04348,M,25-34,Silver,Central,Raipur,20-03-2023
C04349,M,55-64,Platinum,Central,Raipur,15-07-2024
C04350,M,18-24,Gold,East,Patna,01-06-2023
C04351,F,35-44,Gold,South,Hyderabad,07-03-2021
C04352,F,35-44,Silver,East,Guwahati,04-06-2022
C04353,M,25-34,Gold,South,Chennai,11-12-2024
C04354,M,18-24,Bronze,Central,Nagpur,22-09-2024
C04355,F,18-24,Gold,South,Kochi,15-02-2021
C04356,M,45-54,Bronze,Central,Indore,31-03-2025
C04357,F,18-24,Silver,West,Surat,11-08-2021
C04358,M,65+,Bronze,West,Surat,01-03-2024
C04359,M,45-54,Bronze,Central,Nagpur,03-03-2021
C04360,F,25-34,Silver,West,Pune,26-09-2020
C04361,F,25-34,Bronze,West,Surat,22-09-2024
C04362,M,35-44,Bronze,West,Mumbai,30-10-2025
C04363,F,25-34,Bronze,Central,Indore,15-10-2021
C04364,F,35-44,Gold,Central,Indore,12-02-2024
C04365,M,25-34,Gold,South,Chennai,26-09-2022
C04366,F,65+,Bronze,North,Delhi,02-04-2025
C04367,F,45-54,Bronze,South,Chennai,13-12-2022
C04368,M,18-24,Silver,South,Chennai,28-09-2023
C04369,F,25-34,Silver,South,Kochi,30-08-2022
C04370,F,35-44,Silver,East,Kolkata,21-11-2022
C04371,F,25-34,Platinum,South,Kochi,30-07-2020
C04372,M,35-44,Silver,West,Pune,01-10-2020
C04373,M,55-64,Bronze,West,Ahmedabad,18-04-2024
C04374,M,55-64,Bronze,East,Kolkata,26-01-2023
C04375,F,25-34,Gold,East,Kolkata,15-06-2023
C04376,F,25-34,Bronze,North,Jaipur,07-09-2021
C04377,M,55-64,Bronze,North,Lucknow,13-08-2022
C04378,F,35-44,Silver,Central,Nagpur,28-03-2025
C04379,F,35-44,Silver,North,Delhi,22-05-2021
C04380,F,35-44,Silver,East,Bhubaneswar,08-04-2025
C04381,M,45-54,Bronze,North,Delhi,23-03-2024
C04382,F,18-24,Bronze,West,Mumbai,01-10-2022
C04383,M,25-34,Silver,East,Bhubaneswar,09-08-2021
C04384,F,25-34,Silver,West,Surat,04-07-2024
C04385,F,45-54,Bronze,South,Hyderabad,19-07-2025
C04386,F,45-54,Silver,North,Chandigarh,28-02-2022
C04387,F,18-24,Bronze,East,Bhubaneswar,06-05-2021
C04388,M,25-34,Bronze,West,Surat,06-12-2021
C04389,F,18-24,Bronze,West,Ahmedabad,26-12-2024
C04390,M,65+,Silver,East,Bhubaneswar,06-03-2020
C04391,M,25-34,Bronze,South,Chennai,14-12-2021
C04392,F,25-34,Bronze,Central,Nagpur,23-12-2020
C04393,M,55-64,Gold,South,Chennai,16-02-2024
C04394,F,65+,Silver,North,Chandigarh,27-12-2024
C04395,F,25-34,Bronze,South,Kochi,12-08-2022
C04396,F,45-54,Bronze,Central,Indore,30-08-2020
C04397,M,25-34,Silver,East,Bhubaneswar,28-09-2021
C04398,M,18-24,Gold,South,Chennai,03-06-2020
C04399,F,25-34,Bronze,North,Chandigarh,30-10-2025
C04400,M,25-34,Gold,East,Guwahati,18-08-2025
C04401,M,18-24,Silver,North,Chandigarh,25-07-2020
C04402,F,55-64,Bronze,Central,Raipur,18-04-2020
C04403,F,55-64,Bronze,Central,Raipur,20-09-2024
C04404,F,55-64,Bronze,East,Guwahati,16-01-2022
C04405,M,18-24,Bronze,West,Pune,08-12-2020
C04406,F,55-64,Bronze,East,Patna,10-07-2022
C04407,M,35-44,Silver,West,Mumbai,10-09-2021
C04408,M,18-24,Bronze,Central,Nagpur,21-05-2025
C04409,M,35-44,Silver,West,Surat,02-02-2025
C04410,F,35-44,Silver,West,Surat,02-09-2023
C04411,M,35-44,Silver,East,Patna,13-04-2023
C04412,M,18-24,Bronze,East,Patna,26-02-2020
C04413,M,55-64,Gold,West,Surat,24-11-2022
C04414,F,55-64,Bronze,Central,Indore,09-04-2023
C04415,F,55-64,Bronze,Central,Indore,15-07-2023
C04416,F,25-34,Silver,Central,Indore,24-09-2025
C04417,M,18-24,Gold,South,Kochi,17-11-2020
C04418,M,45-54,Silver,West,Pune,21-06-2024
C04419,F,55-64,Gold,West,Ahmedabad,11-02-2025
C04420,F,35-44,Silver,West,Surat,08-05-2020
C04421,F,55-64,Bronze,East,Patna,22-12-2021
C04422,M,35-44,Silver,South,Hyderabad,15-07-2021
C04423,M,45-54,Bronze,West,Ahmedabad,25-05-2021
C04424,F,35-44,Bronze,East,Guwahati,20-07-2020
C04425,M,35-44,Silver,Central,Nagpur,05-06-2021
C04426,M,65+,Silver,East,Patna,27-05-2023
C04427,F,18-24,Bronze,East,Patna,12-04-2022
C04428,F,25-34,Bronze,Central,Bhopal,28-06-2020
C04429,F,35-44,Bronze,South,Kochi,29-01-2021
C04430,M,25-34,Bronze,Central,Nagpur,24-05-2024
C04431,M,25-34,Bronze,South,Chennai,27-04-2021
C04432,M,45-54,Bronze,South,Bengaluru,19-10-2023
C04433,F,35-44,Bronze,Central,Raipur,26-07-2021
C04434,M,55-64,Platinum,South,Hyderabad,31-05-2020
C04435,M,45-54,Platinum,Central,Indore,19-06-2020
C04436,M,35-44,Bronze,East,Guwahati,18-02-2023
C04437,M,35-44,Bronze,North,Chandigarh,15-06-2023
C04438,M,35-44,Bronze,Central,Nagpur,12-12-2024
C04439,M,45-54,Bronze,South,Chennai,24-08-2024
C04440,Other,25-34,Bronze,West,Pune,25-10-2023
C04441,F,45-54,Silver,North,Jaipur,09-06-2025
C04442,F,25-34,Bronze,East,Bhubaneswar,28-07-2020
C04443,F,18-24,Bronze,Central,Nagpur,06-09-2024
C04444,F,35-44,Silver,East,Kolkata,29-07-2025
C04445,M,35-44,Bronze,North,Jaipur,21-03-2024
C04446,M,45-54,Bronze,South,Kochi,07-10-2024
C04447,M,25-34,Gold,East,Bhubaneswar,03-05-2020
C04448,F,35-44,Gold,North,Lucknow,23-10-2023
C04449,M,35-44,Bronze,South,Chennai,21-04-2025
C04450,F,35-44,Gold,North,Lucknow,29-03-2020
C04451,F,35-44,Platinum,South,Chennai,22-09-2024
C04452,M,55-64,Bronze,North,Lucknow,10-09-2022
C04453,F,25-34,Bronze,East,Patna,06-10-2022
C04454,F,25-34,Silver,South,Bengaluru,11-06-2021
C04455,F,35-44,Bronze,West,Ahmedabad,12-05-2021
C04456,F,18-24,Bronze,North,Jaipur,05-01-2020
C04457,M,65+,Silver,West,Ahmedabad,07-04-2023
C04458,F,25-34,Gold,East,Bhubaneswar,19-02-2021
C04459,M,18-24,Silver,West,Surat,14-01-2025
C04460,M,45-54,Silver,North,Delhi,18-06-2021
C04461,M,18-24,Silver,South,Bengaluru,13-12-2023
C04462,M,35-44,Guest,South,Bengaluru,19-05-2025
C04463,M,55-64,Bronze,North,Delhi,06-07-2025
C04464,M,45-54,Bronze,South,Kochi,14-02-2025
C04465,M,18-24,Bronze,Central,Bhopal,25-03-2025
C04466,F,18-24,Silver,Central,Nagpur,29-10-2024
C04467,F,25-34,Gold,South,Hyderabad,08-04-2023
C04468,M,35-44,Bronze,West,Surat,06-04-2020
C04469,F,45-54,Bronze,East,Kolkata,22-08-2021
C04470,M,45-54,Bronze,Central,Indore,08-02-2020
C04471,F,25-34,Bronze,West,Pune,01-07-2020
C04472,F,35-44,Gold,West,Pune,26-05-2024
C04473,F,35-44,Silver,South,Kochi,25-05-2022
C04474,F,45-54,Gold,East,Bhubaneswar,02-11-2020
C04475,M,45-54,Bronze,South,Bengaluru,02-09-2023
C04476,F,25-34,Bronze,Central,Raipur,17-09-2025
C04477,F,35-44,Bronze,North,Jaipur,05-07-2022
C04478,F,35-44,Gold,East,Guwahati,08-10-2023
C04479,M,18-24,Silver,Central,Indore,10-06-2022
C04480,F,25-34,Silver,East,Patna,13-07-2022
C04481,M,35-44,Bronze,East,Patna,01-09-2022
C04482,F,55-64,Bronze,East,Patna,17-05-2021
C04483,F,25-34,Bronze,North,Chandigarh,23-03-2020
C04484,M,25-34,Gold,West,Ahmedabad,04-10-2025
C04485,M,18-24,Bronze,Central,Indore,19-06-2020
C04486,F,55-64,Silver,West,Ahmedabad,26-02-2023
C04487,M,25-34,Gold,West,Mumbai,08-04-2023
C04488,F,25-34,Platinum,South,Chennai,05-07-2024
C04489,Other,65+,Silver,South,Hyderabad,10-01-2022
C04490,F,25-34,Silver,West,Pune,13-09-2022
C04491,F,35-44,Bronze,East,Guwahati,21-02-2024
C04492,F,25-34,Silver,Central,Raipur,07-04-2024
C04493,F,18-24,Bronze,South,Hyderabad,02-12-2020
C04494,M,25-34,Gold,West,Mumbai,27-04-2022
C04495,Other,45-54,Guest,North,Jaipur,13-01-2025
C04496,F,35-44,Silver,South,Hyderabad,24-06-2023
C04497,F,25-34,Bronze,East,Guwahati,23-06-2024
C04498,F,45-54,Gold,South,Hyderabad,26-08-2024
C04499,F,25-34,Bronze,North,Lucknow,10-04-2025
C04500,F,25-34,Gold,Central,Nagpur,23-01-2023
C04501,F,35-44,Silver,North,Chandigarh,27-10-2025
C04502,M,35-44,Bronze,South,Kochi,30-03-2022
C04503,F,65+,Silver,West,Surat,22-11-2020
C04504,F,65+,Gold,South,Kochi,23-11-2024
C04505,F,45-54,Gold,South,Hyderabad,24-12-2020
C04506,F,25-34,Gold,South,Hyderabad,09-07-2022
C04507,M,45-54,Bronze,East,Bhubaneswar,03-05-2022
C04508,F,35-44,Bronze,West,Ahmedabad,13-06-2021
C04509,M,65+,Silver,Central,Nagpur,14-11-2022
C04510,M,18-24,Bronze,West,Ahmedabad,20-08-2025
C04511,Other,45-54,Bronze,Central,Nagpur,15-12-2022
C04512,M,45-54,Silver,East,Patna,21-10-2021
C04513,M,18-24,Silver,North,Lucknow,01-09-2024
C04514,F,18-24,Gold,South,Chennai,17-03-2021
C04515,M,18-24,Bronze,East,Guwahati,10-01-2022
C04516,M,65+,Silver,East,Bhubaneswar,26-10-2025
C04517,F,35-44,Bronze,North,Lucknow,07-11-2024
C04518,F,35-44,Silver,Central,Bhopal,04-04-2025
C04519,F,45-54,Silver,Central,Raipur,13-09-2024
C04520,F,55-64,Gold,South,Kochi,31-10-2023
C04521,F,18-24,Gold,West,Ahmedabad,29-10-2023
C04522,M,35-44,Silver,West,Surat,25-11-2024
C04523,M,45-54,Gold,West,Mumbai,17-09-2021
C04524,M,35-44,Gold,West,Surat,23-05-2025
C04525,M,25-34,Bronze,South,Hyderabad,28-04-2023
C04526,M,55-64,Gold,North,Jaipur,26-12-2022
C04527,M,18-24,Gold,East,Bhubaneswar,19-03-2025
C04528,M,55-64,Bronze,Central,Raipur,21-03-2025
C04529,F,35-44,Silver,South,Kochi,23-01-2021
C04530,F,45-54,Platinum,Central,Bhopal,10-04-2022
C04531,M,35-44,Silver,North,Delhi,30-05-2023
C04532,F,35-44,Bronze,North,Chandigarh,31-01-2020
C04533,F,25-34,Bronze,North,Lucknow,28-06-2021
C04534,F,25-34,Guest,West,Pune,08-12-2021
C04535,M,35-44,Silver,West,Mumbai,10-01-2020
C04536,M,25-34,Gold,North,Jaipur,04-05-2024
C04537,M,25-34,Gold,North,Lucknow,05-01-2023
C04538,M,65+,Bronze,North,Delhi,19-07-2025
C04539,F,25-34,Bronze,East,Kolkata,16-03-2025
C04540,F,18-24,Bronze,West,Ahmedabad,11-07-2022
C04541,M,25-34,Silver,South,Kochi,23-03-2024
C04542,M,35-44,Bronze,Central,Raipur,14-11-2022
C04543,F,35-44,Silver,Central,Nagpur,18-05-2024
C04544,M,45-54,Gold,North,Delhi,27-05-2024
C04545,F,35-44,Silver,North,Lucknow,27-10-2025
C04546,M,35-44,Bronze,South,Bengaluru,19-03-2023
C04547,F,45-54,Bronze,Central,Indore,29-06-2022
C04548,Other,55-64,Gold,North,Delhi,14-09-2024
C04549,F,25-34,Gold,West,Surat,01-12-2022
C04550,M,25-34,Bronze,South,Bengaluru,02-12-2021
C04551,M,25-34,Guest,Central,Raipur,15-08-2025
C04552,M,55-64,Silver,South,Bengaluru,20-07-2023
C04553,F,35-44,Silver,North,Chandigarh,17-10-2023
C04554,F,18-24,Gold,Central,Bhopal,11-06-2025
C04555,M,45-54,Bronze,West,Mumbai,29-06-2023
C04556,F,25-34,Bronze,North,Chandigarh,29-06-2023
C04557,F,25-34,Silver,South,Bengaluru,30-04-2021
C04558,F,25-34,Gold,Central,Nagpur,09-10-2022
C04559,M,35-44,Guest,East,Kolkata,06-07-2021
C04560,M,45-54,Bronze,North,Delhi,03-07-2022
C04561,M,45-54,Bronze,Central,Bhopal,14-05-2020
C04562,F,45-54,Guest,South,Kochi,28-07-2023
C04563,F,45-54,Silver,West,Pune,02-08-2023
C04564,M,25-34,Bronze,East,Kolkata,14-02-2021
C04565,M,18-24,Silver,Central,Bhopal,26-04-2023
C04566,F,45-54,Bronze,South,Chennai,13-09-2020
C04567,M,25-34,Silver,East,Patna,10-05-2020
C04568,M,65+,Bronze,East,Bhubaneswar,17-12-2022
C04569,F,55-64,Bronze,West,Pune,23-03-2020
C04570,M,35-44,Gold,East,Guwahati,22-02-2025
C04571,F,45-54,Bronze,East,Bhubaneswar,16-06-2025
C04572,F,45-54,Silver,South,Bengaluru,28-10-2024
C04573,M,45-54,Silver,North,Chandigarh,16-09-2025
C04574,M,55-64,Silver,East,Guwahati,02-06-2022
C04575,F,65+,Platinum,South,Chennai,26-07-2025
C04576,F,45-54,Bronze,North,Delhi,30-10-2025
C04577,M,35-44,Bronze,South,Chennai,03-09-2025
C04578,F,35-44,Silver,North,Jaipur,12-08-2023
C04579,F,18-24,Bronze,Central,Indore,09-05-2022
C04580,M,55-64,Silver,West,Surat,12-01-2022
C04581,F,45-54,Bronze,West,Pune,15-08-2021
C04582,M,18-24,Bronze,North,Lucknow,02-07-2020
C04583,Other,18-24,Silver,West,Pune,09-10-2025
C04584,F,35-44,Bronze,Central,Nagpur,12-08-2025
C04585,M,55-64,Gold,Central,Indore,23-06-2023
C04586,F,65+,Gold,West,Surat,05-05-2023
C04587,F,65+,Gold,Central,Nagpur,28-10-2022
C04588,F,35-44,Platinum,South,Chennai,13-05-2022
C04589,M,35-44,Bronze,West,Mumbai,22-05-2020
C04590,M,45-54,Gold,Central,Indore,14-01-2024
C04591,F,35-44,Bronze,East,Bhubaneswar,30-04-2020
C04592,F,45-54,Silver,West,Pune,16-04-2023
C04593,F,25-34,Gold,East,Bhubaneswar,30-03-2022
C04594,F,35-44,Silver,West,Surat,29-12-2020
C04595,F,55-64,Silver,East,Guwahati,21-11-2022
C04596,M,65+,Bronze,West,Pune,16-11-2023
C04597,F,55-64,Silver,South,Chennai,14-12-2022
C04598,M,25-34,Gold,West,Pune,24-03-2021
C04599,F,25-34,Bronze,East,Kolkata,04-12-2024
C04600,F,25-34,Bronze,East,Guwahati,09-02-2022
C04601,F,35-44,Silver,East,Patna,23-02-2020
C04602,M,55-64,Bronze,East,Bhubaneswar,01-06-2021
C04603,F,18-24,Bronze,West,Pune,19-06-2023
C04604,F,25-34,Silver,East,Patna,05-08-2021
C04605,F,45-54,Silver,South,Hyderabad,21-07-2022
C04606,M,25-34,Silver,North,Lucknow,23-11-2022
C04607,F,25-34,Guest,Central,Indore,20-01-2024
C04608,F,55-64,Silver,East,Kolkata,22-09-2024
C04609,M,25-34,Silver,South,Chennai,08-06-2025
C04610,M,35-44,Bronze,West,Mumbai,28-04-2025
C04611,F,55-64,Silver,South,Bengaluru,23-02-2024
C04612,M,35-44,Bronze,Central,Bhopal,15-03-2022
C04613,M,45-54,Gold,North,Jaipur,07-11-2022
C04614,F,45-54,Platinum,South,Bengaluru,25-05-2020
C04615,F,45-54,Silver,East,Patna,28-05-2024
C04616,F,65+,Silver,South,Kochi,26-06-2021
C04617,M,35-44,Bronze,Central,Bhopal,21-11-2021
C04618,F,45-54,Guest,Central,Nagpur,03-02-2022
C04619,F,25-34,Bronze,North,Chandigarh,04-10-2021
C04620,M,35-44,Guest,North,Chandigarh,16-02-2021
C04621,M,55-64,Bronze,Central,Bhopal,31-12-2022
C04622,F,55-64,Bronze,East,Kolkata,23-07-2022
C04623,F,25-34,Silver,East,Bhubaneswar,12-04-2020
C04624,M,45-54,Silver,Central,Nagpur,25-03-2021
C04625,F,25-34,Silver,South,Kochi,01-12-2024
C04626,M,35-44,Bronze,Central,Indore,21-03-2023
C04627,M,35-44,Gold,East,Bhubaneswar,22-05-2020
C04628,F,65+,Bronze,East,Guwahati,17-08-2025
C04629,F,18-24,Silver,South,Chennai,20-04-2023
C04630,F,55-64,Gold,South,Hyderabad,21-07-2021
C04631,F,35-44,Silver,North,Chandigarh,01-10-2025
C04632,M,25-34,Silver,West,Pune,19-08-2021
C04633,M,35-44,Guest,South,Chennai,21-01-2025
C04634,M,55-64,Silver,North,Chandigarh,30-03-2021
C04635,M,55-64,Bronze,South,Chennai,28-04-2023
C04636,F,25-34,Silver,North,Chandigarh,28-05-2025
C04637,F,55-64,Bronze,Central,Raipur,05-03-2022
C04638,M,35-44,Bronze,Central,Nagpur,11-01-2024
C04639,M,25-34,Silver,North,Lucknow,16-12-2020
C04640,F,45-54,Bronze,West,Pune,25-05-2022
C04641,F,45-54,Platinum,Central,Bhopal,19-08-2021
C04642,M,55-64,Silver,West,Mumbai,26-09-2025
C04643,F,25-34,Bronze,East,Kolkata,10-10-2020
C04644,F,18-24,Silver,Central,Indore,05-01-2021
C04645,F,18-24,Bronze,South,Bengaluru,07-07-2021
C04646,M,35-44,Silver,West,Surat,01-02-2023
C04647,M,35-44,Bronze,South,Chennai,07-06-2022
C04648,F,45-54,Silver,Central,Raipur,25-01-2020
C04649,F,45-54,Gold,East,Patna,22-09-2020
C04650,F,18-24,Bronze,North,Chandigarh,18-03-2020
C04651,F,25-34,Bronze,East,Kolkata,13-11-2020
C04652,F,35-44,Gold,Central,Raipur,23-05-2022
C04653,F,35-44,Bronze,West,Surat,02-06-2023
C04654,M,25-34,Gold,West,Pune,17-01-2020
C04655,F,25-34,Bronze,North,Jaipur,22-01-2023
C04656,F,45-54,Bronze,South,Hyderabad,17-04-2021
C04657,M,45-54,Silver,North,Chandigarh,11-03-2025
C04658,M,55-64,Silver,South,Hyderabad,29-03-2024
C04659,M,25-34,Silver,West,Mumbai,15-08-2023
C04660,M,25-34,Bronze,North,Lucknow,23-05-2021
C04661,F,18-24,Gold,East,Kolkata,05-08-2021
C04662,F,55-64,Bronze,Central,Raipur,19-11-2021
C04663,F,45-54,Gold,North,Jaipur,05-04-2022
C04664,F,45-54,Gold,North,Chandigarh,16-10-2022
C04665,F,35-44,Platinum,West,Pune,10-07-2023
C04666,M,18-24,Gold,West,Mumbai,04-05-2023
C04667,M,55-64,Bronze,Central,Bhopal,20-07-2021
C04668,M,35-44,Gold,South,Hyderabad,19-01-2022
C04669,M,65+,Bronze,Central,Nagpur,29-06-2023
C04670,M,25-34,Silver,East,Patna,03-04-2023
C04671,M,45-54,Bronze,East,Kolkata,09-01-2025
C04672,F,35-44,Silver,South,Chennai,26-08-2023
C04673,F,35-44,Bronze,South,Kochi,26-08-2024
C04674,M,35-44,Silver,Central,Bhopal,07-10-2025
C04675,M,25-34,Bronze,North,Lucknow,28-12-2022
C04676,M,25-34,Bronze,North,Lucknow,01-10-2022
C04677,Other,65+,Gold,East,Bhubaneswar,15-04-2021
C04678,M,55-64,Bronze,East,Kolkata,24-01-2024
C04679,M,65+,Bronze,East,Bhubaneswar,26-02-2024
C04680,F,25-34,Bronze,Central,Raipur,01-02-2020
C04681,M,25-34,Silver,Central,Raipur,01-07-2023
C04682,F,45-54,Bronze,Central,Indore,20-10-2020
C04683,M,25-34,Bronze,East,Kolkata,05-04-2022
C04684,F,35-44,Silver,East,Guwahati,02-09-2024
C04685,F,45-54,Silver,Central,Nagpur,30-08-2023
C04686,M,45-54,Gold,East,Kolkata,08-10-2020
C04687,M,55-64,Gold,East,Guwahati,07-05-2022
C04688,M,25-34,Platinum,South,Hyderabad,16-06-2022
C04689,F,25-34,Silver,East,Kolkata,05-02-2025
C04690,M,55-64,Bronze,South,Chennai,14-12-2020
C04691,F,35-44,Bronze,West,Mumbai,09-05-2024
C04692,M,35-44,Silver,Central,Raipur,10-01-2025
C04693,M,35-44,Bronze,North,Lucknow,23-03-2025
C04694,F,45-54,Bronze,North,Delhi,04-07-2025
C04695,F,45-54,Silver,Central,Indore,11-04-2024
C04696,M,25-34,Gold,Central,Bhopal,20-06-2020
C04697,F,65+,Bronze,North,Lucknow,22-04-2021
C04698,F,55-64,Silver,West,Surat,13-10-2025
C04699,F,35-44,Silver,Central,Bhopal,06-07-2021
C04700,F,18-24,Silver,North,Chandigarh,01-07-2023
C04701,F,55-64,Bronze,West,Pune,14-05-2022
C04702,F,35-44,Silver,South,Hyderabad,24-12-2021
C04703,M,45-54,Platinum,West,Mumbai,21-10-2023
C04704,M,25-34,Silver,West,Mumbai,08-12-2022
C04705,F,25-34,Gold,Central,Nagpur,24-03-2023
C04706,M,25-34,Silver,South,Kochi,14-02-2023
C04707,M,45-54,Silver,East,Patna,06-06-2025
C04708,F,55-64,Gold,North,Chandigarh,15-05-2022
C04709,M,35-44,Gold,East,Kolkata,03-10-2020
C04710,M,45-54,Bronze,South,Bengaluru,20-02-2025
C04711,F,45-54,Bronze,South,Chennai,06-06-2022
C04712,F,45-54,Bronze,West,Mumbai,11-10-2025
C04713,F,25-34,Gold,South,Chennai,01-01-2022
C04714,M,55-64,Platinum,Central,Nagpur,16-02-2024
C04715,F,25-34,Silver,North,Chandigarh,18-11-2023
C04716,M,55-64,Silver,East,Guwahati,04-05-2020
C04717,F,45-54,Bronze,Central,Bhopal,25-04-2024
C04718,M,55-64,Bronze,Central,Nagpur,30-04-2023
C04719,F,25-34,Bronze,East,Bhubaneswar,01-05-2025
C04720,F,25-34,Gold,South,Chennai,26-01-2025
C04721,F,65+,Gold,East,Bhubaneswar,04-04-2021
